[REQUEST] [2025-07-02 01:04:56:224] [api.js]: 
                                   [MODULE]       : Resume
                                   [SERVICE]      : APIQueryResume
                                   [ENDPOINT]     : api-get-cv
                                   [METHOD]       : GET
                                   [X-USER-TOKEN] : 65d78580994151d94460ea1f
                                   [IP]           : ::1
                               
[INFO] [2025-07-02 01:04:56:229] [PocketService.js]: Trigger : ControlUserPermissionToken
[INFO] [2025-07-02 01:04:56:233] [PocketService.js]: Trigger : GetPermissionToken
[INFO] [2025-07-02 01:04:56:245] [PocketService.js]: Trigger : UpdatePermissionToken
[INFO] [2025-07-02 01:04:56:262] [PocketService.js]: Trigger : APIQueryResume
[INFO] [2025-07-02 01:05:01:669] [PocketService.js]: Trigger : FindIpContext
[ERROR] [2025-07-02 01:05:12:462] [FindIpContext.mjs]: No search result
undefined
[ERROR] [2025-07-02 01:05:25:989] [APIQueryResume.mjs]: APIQueryResume servisinde hata meydana geldi."TypeError: Cannot read properties of undefined (reading 'entryCount')
undefined
[INFO] [2025-07-02 01:05:25:993] [PocketService.js]: Trigger : SaveApiLog
[INFO] [2025-07-18 22:29:19:669] [api.js]: - SignUpService.mjs loading successfully
[INFO] [2025-07-18 22:29:19:670] [api.js]: - UpdateUserWithEmail.mjs loading successfully
[INFO] [2025-07-18 22:29:19:673] [api.js]: - CeyrekAltinBatch.mjs loading successfully
[INFO] [2025-07-18 22:29:19:674] [api.js]: - GetCurrencyWithName.mjs loading successfully
[INFO] [2025-07-18 22:29:19:675] [api.js]: - UpdateCurrency.mjs loading successfully
[INFO] [2025-07-18 22:29:19:676] [api.js]: - UpdateExchangeRate.mjs loading successfully
[INFO] [2025-07-18 22:29:19:681] [api.js]: - CheckOTP.mjs loading successfully
[INFO] [2025-07-18 22:29:19:682] [api.js]: - CheckTOKEN.mjs loading successfully
[INFO] [2025-07-18 22:29:19:683] [api.js]: - GenerateOTP.mjs loading successfully
[INFO] [2025-07-18 22:29:19:686] [api.js]: - GetOTP.mjs loading successfully
[INFO] [2025-07-18 22:29:19:688] [api.js]: - GetTOKEN.mjs loading successfully
[INFO] [2025-07-18 22:29:19:689] [api.js]: - ITReportSender.mjs loading successfully
[INFO] [2025-07-18 22:29:19:690] [api.js]: - OTPMURAT.mjs loading successfully
[INFO] [2025-07-18 22:29:19:690] [api.js]: - SaveOTP.mjs loading successfully
[INFO] [2025-07-18 22:29:19:691] [api.js]: - SendEmailActivation.mjs loading successfully
[INFO] [2025-07-18 22:29:19:692] [api.js]: - SendNotificationCode.mjs loading successfully
[INFO] [2025-07-18 22:29:19:693] [api.js]: - SendOTP.mjs loading successfully
[INFO] [2025-07-18 22:29:19:695] [api.js]: - SendResumeMail.mjs loading successfully
[INFO] [2025-07-18 22:29:19:696] [api.js]: - SendResumeMailForSuspicious.mjs loading successfully
[INFO] [2025-07-18 22:29:19:697] [api.js]: - UpdateOTP.mjs loading successfully
[INFO] [2025-07-18 22:29:19:698] [api.js]: - ValidateVerifyEmailToken.mjs loading successfully
[INFO] [2025-07-18 22:29:19:702] [api.js]: - ApiPocketLogin.mjs loading successfully
[INFO] [2025-07-18 22:29:19:703] [api.js]: - ApiPocketVerifyLoginOTP.mjs loading successfully
[INFO] [2025-07-18 22:29:19:704] [api.js]: - GetBatchJobs.mjs loading successfully
[INFO] [2025-07-18 22:29:19:705] [api.js]: - GetBatchJobWithParameter.mjs loading successfully
[INFO] [2025-07-18 22:29:19:706] [api.js]: - GetSecret.mjs loading successfully
[INFO] [2025-07-18 22:29:19:707] [api.js]: - PocketMailVerifyPage.mjs loading successfully
[INFO] [2025-07-18 22:29:19:708] [api.js]: - PocketVerifyMailToken.mjs loading successfully
[INFO] [2025-07-18 22:29:19:710] [api.js]: - SaveBatchJobs.mjs loading successfully
[INFO] [2025-07-18 22:29:19:710] [api.js]: - SaveServiceInfo.mjs loading successfully
[INFO] [2025-07-18 22:29:19:712] [api.js]: - UpdateBatchJob.mjs loading successfully
[INFO] [2025-07-18 22:29:19:713] [api.js]: - UserSearch.mjs loading successfully
[INFO] [2025-07-18 22:29:19:714] [api.js]: - UserSearchWithEmail.mjs loading successfully
[INFO] [2025-07-18 22:29:19:715] [api.js]: - UserUpdate.mjs loading successfully
[INFO] [2025-07-18 22:29:19:719] [api.js]: - AnalysisAndReportBatch.mjs loading successfully
[INFO] [2025-07-18 22:29:19:720] [api.js]: - APIQueryResume.mjs loading successfully
[INFO] [2025-07-18 22:29:19:722] [api.js]: - DecisionResumeEntry.mjs loading successfully
[INFO] [2025-07-18 22:29:19:723] [api.js]: - FindIpContext.mjs loading successfully
[INFO] [2025-07-18 22:29:19:724] [api.js]: - GetBatchCounter.mjs loading successfully
[INFO] [2025-07-18 22:29:19:725] [api.js]: - GetCounter.mjs loading successfully
[INFO] [2025-07-18 22:29:19:726] [api.js]: - GetResumeData.mjs loading successfully
[INFO] [2025-07-18 22:29:19:728] [api.js]: - QueryDecisionResume.mjs loading successfully
[INFO] [2025-07-18 22:29:19:729] [api.js]: - ReferenceVerifyPage.mjs loading successfully
[INFO] [2025-07-18 22:29:19:730] [api.js]: - SaveDecisionResume.mjs loading successfully
[INFO] [2025-07-18 22:29:19:731] [api.js]: - SaveMail.mjs loading successfully
[INFO] [2025-07-18 22:29:19:732] [api.js]: - SearchMail.mjs loading successfully
[INFO] [2025-07-18 22:29:19:733] [api.js]: - SendReferenceVerify.mjs loading successfully
[INFO] [2025-07-18 22:29:19:734] [api.js]: - UpdateBatchCounter.mjs loading successfully
[INFO] [2025-07-18 22:29:19:735] [api.js]: - UpdateCounter.mjs loading successfully
[INFO] [2025-07-18 22:29:19:738] [api.js]: - UpdateDecisionResume.mjs loading successfully
[INFO] [2025-07-18 22:29:19:739] [api.js]: - VerifyCaptcha.mjs loading successfully
[INFO] [2025-07-18 22:29:19:742] [api.js]: - GenerateToken.mjs loading successfully
[INFO] [2025-07-18 22:29:19:745] [api.js]: - GenerateUniqueID.mjs loading successfully
[INFO] [2025-07-18 22:29:19:746] [api.js]: - IpService.mjs loading successfully
[INFO] [2025-07-18 22:29:19:747] [api.js]: 
Success process: 69
Fail process: 0
Total Modules: 9
Total Service: 69

[INFO] [2025-07-18 22:29:19:749] [api.js]: 
Module and service static check has been completed successfully.

[INFO] [2025-07-18 22:29:19:772] [PocketService.js]: Trigger : SaveServerInfo
[INFO] [2025-07-18 22:29:19:776] [PocketService.js]: Trigger : GetServerInfo
[INFO] [2025-07-18 22:29:19:830] [unknown]: Server is started on port 3000
[ERROR] [2025-07-18 22:30:28:341] [unknown]: SIGINT signal received. The application is shutting down.
Error
[INFO] [2025-07-18 22:41:06:665] [api.js]: - GetUserService.mjs loading successfully
[INFO] [2025-07-18 22:41:06:667] [api.js]: - GetUserWithEmail.mjs loading successfully
[INFO] [2025-07-18 22:41:06:668] [api.js]: - GetUserWithUserId.mjs loading successfully
[INFO] [2025-07-18 22:41:06:670] [api.js]: - LoginService.mjs loading successfully
[INFO] [2025-07-18 22:41:06:671] [api.js]: - LogoutService.mjs loading successfully
[INFO] [2025-07-18 22:41:06:672] [api.js]: - Test.mjs loading successfully
[INFO] [2025-07-18 22:41:06:675] [api.js]: - DashboardApi.mjs loading successfully
[INFO] [2025-07-18 22:41:06:676] [api.js]: - GetBatchInfo.mjs loading successfully
[INFO] [2025-07-18 22:41:06:677] [api.js]: - GetPocketLog.mjs loading successfully
[INFO] [2025-07-18 22:41:06:678] [api.js]: - LogProcess.mjs loading successfully
[INFO] [2025-07-18 22:41:06:682] [api.js]: - CheckOtpAndAccountActivate.mjs loading successfully
[INFO] [2025-07-18 22:41:06:683] [api.js]: - GetUserWithEmail.mjs loading successfully
[INFO] [2025-07-18 22:41:06:685] [api.js]: - LoginService.mjs loading successfully
[INFO] [2025-07-18 22:41:06:686] [api.js]: - PasswordResetSendOTP.mjs loading successfully
[INFO] [2025-07-18 22:41:06:687] [api.js]: - SaveUserService.mjs loading successfully
[INFO] [2025-07-18 22:41:06:688] [api.js]: - SignUpService.mjs loading successfully
[INFO] [2025-07-18 22:41:06:689] [api.js]: - UpdateUserWithEmail.mjs loading successfully
[INFO] [2025-07-18 22:41:06:694] [api.js]: - CeyrekAltinBatch.mjs loading successfully
[INFO] [2025-07-18 22:41:06:696] [api.js]: - GetCurrencyWithName.mjs loading successfully
[INFO] [2025-07-18 22:41:06:697] [api.js]: - UpdateCurrency.mjs loading successfully
[INFO] [2025-07-18 22:41:06:699] [api.js]: - UpdateExchangeRate.mjs loading successfully
[INFO] [2025-07-18 22:41:06:701] [api.js]: - CheckOTP.mjs loading successfully
[INFO] [2025-07-18 22:41:06:702] [api.js]: - CheckTOKEN.mjs loading successfully
[INFO] [2025-07-18 22:41:06:703] [api.js]: - GenerateOTP.mjs loading successfully
[INFO] [2025-07-18 22:41:06:704] [api.js]: - GetOTP.mjs loading successfully
[INFO] [2025-07-18 22:41:06:706] [api.js]: - GetTOKEN.mjs loading successfully
[INFO] [2025-07-18 22:41:06:707] [api.js]: - ITReportSender.mjs loading successfully
[INFO] [2025-07-18 22:41:06:708] [api.js]: - OTPMURAT.mjs loading successfully
[INFO] [2025-07-18 22:41:06:709] [api.js]: - SaveOTP.mjs loading successfully
[INFO] [2025-07-18 22:41:06:711] [api.js]: - SendEmailActivation.mjs loading successfully
[INFO] [2025-07-18 22:41:06:713] [api.js]: - SendNotificationCode.mjs loading successfully
[INFO] [2025-07-18 22:41:06:714] [api.js]: - SendOTP.mjs loading successfully
[INFO] [2025-07-18 22:41:06:715] [api.js]: - SendResumeMail.mjs loading successfully
[INFO] [2025-07-18 22:41:06:716] [api.js]: - SendResumeMailForSuspicious.mjs loading successfully
[INFO] [2025-07-18 22:41:06:717] [api.js]: - UpdateOTP.mjs loading successfully
[INFO] [2025-07-18 22:41:06:717] [api.js]: - ValidateVerifyEmailToken.mjs loading successfully
[INFO] [2025-07-18 22:41:06:720] [api.js]: - ApiPocketLogin.mjs loading successfully
[INFO] [2025-07-18 22:41:06:721] [api.js]: - ApiPocketVerifyLoginOTP.mjs loading successfully
[INFO] [2025-07-18 22:41:06:723] [api.js]: - GetBatchJobs.mjs loading successfully
[INFO] [2025-07-18 22:41:06:724] [api.js]: - GetBatchJobWithParameter.mjs loading successfully
[INFO] [2025-07-18 22:41:06:726] [api.js]: - GetSecret.mjs loading successfully
[INFO] [2025-07-18 22:41:06:727] [api.js]: - PocketMailVerifyPage.mjs loading successfully
[INFO] [2025-07-18 22:41:06:728] [api.js]: - PocketVerifyMailToken.mjs loading successfully
[INFO] [2025-07-18 22:41:06:731] [api.js]: - SaveBatchJobs.mjs loading successfully
[INFO] [2025-07-18 22:41:06:732] [api.js]: - SaveServiceInfo.mjs loading successfully
[INFO] [2025-07-18 22:41:06:734] [api.js]: - UpdateBatchJob.mjs loading successfully
[INFO] [2025-07-18 22:41:06:735] [api.js]: - UserSearch.mjs loading successfully
[INFO] [2025-07-18 22:41:06:736] [api.js]: - UserSearchWithEmail.mjs loading successfully
[INFO] [2025-07-18 22:41:06:736] [api.js]: - UserUpdate.mjs loading successfully
[INFO] [2025-07-18 22:41:06:739] [api.js]: - AnalysisAndReportBatch.mjs loading successfully
[INFO] [2025-07-18 22:41:06:741] [api.js]: - APIQueryResume.mjs loading successfully
[INFO] [2025-07-18 22:41:06:742] [api.js]: - DecisionResumeEntry.mjs loading successfully
[INFO] [2025-07-18 22:41:06:743] [api.js]: - FindIpContext.mjs loading successfully
[INFO] [2025-07-18 22:41:06:745] [api.js]: - GetBatchCounter.mjs loading successfully
[INFO] [2025-07-18 22:41:06:747] [api.js]: - GetCounter.mjs loading successfully
[INFO] [2025-07-18 22:41:06:748] [api.js]: - GetResumeData.mjs loading successfully
[INFO] [2025-07-18 22:41:06:749] [api.js]: - QueryDecisionResume.mjs loading successfully
[INFO] [2025-07-18 22:41:06:749] [api.js]: - ReferenceVerifyPage.mjs loading successfully
[INFO] [2025-07-18 22:41:06:750] [api.js]: - SaveDecisionResume.mjs loading successfully
[INFO] [2025-07-18 22:41:06:751] [api.js]: - SaveMail.mjs loading successfully
[INFO] [2025-07-18 22:41:06:752] [api.js]: - SearchMail.mjs loading successfully
[INFO] [2025-07-18 22:41:06:753] [api.js]: - SendReferenceVerify.mjs loading successfully
[INFO] [2025-07-18 22:41:06:754] [api.js]: - UpdateBatchCounter.mjs loading successfully
[INFO] [2025-07-18 22:41:06:756] [api.js]: - UpdateCounter.mjs loading successfully
[INFO] [2025-07-18 22:41:06:757] [api.js]: - UpdateDecisionResume.mjs loading successfully
[INFO] [2025-07-18 22:41:06:759] [api.js]: - VerifyCaptcha.mjs loading successfully
[INFO] [2025-07-18 22:41:06:763] [api.js]: - GenerateToken.mjs loading successfully
[INFO] [2025-07-18 22:41:06:766] [api.js]: - GenerateUniqueID.mjs loading successfully
[INFO] [2025-07-18 22:41:06:767] [api.js]: - IpService.mjs loading successfully
[INFO] [2025-07-18 22:41:06:768] [api.js]: 
Success process: 69
Fail process: 0
Total Modules: 9
Total Service: 69

[INFO] [2025-07-18 22:41:06:770] [api.js]: 
Module and service static check has been completed successfully.

[INFO] [2025-07-18 22:41:06:793] [PocketService.js]: Trigger : SaveServerInfo
[INFO] [2025-07-18 22:41:06:797] [PocketService.js]: Trigger : GetServerInfo
[INFO] [2025-07-18 22:41:06:849] [unknown]: Server is started on port 3000
[ERROR] [2025-07-18 22:41:16:243] [unknown]: SIGINT signal received. The application is shutting down.
Error
[INFO] [2025-07-18 22:41:17:617] [api.js]: - GetUserService.mjs loading successfully
[INFO] [2025-07-18 22:41:17:620] [api.js]: - GetUserWithEmail.mjs loading successfully
[INFO] [2025-07-18 22:41:17:621] [api.js]: - GetUserWithUserId.mjs loading successfully
[INFO] [2025-07-18 22:41:17:622] [api.js]: - LoginService.mjs loading successfully
[INFO] [2025-07-18 22:41:17:623] [api.js]: - LogoutService.mjs loading successfully
[INFO] [2025-07-18 22:41:17:624] [api.js]: - Test.mjs loading successfully
[INFO] [2025-07-18 22:41:17:628] [api.js]: - DashboardApi.mjs loading successfully
[INFO] [2025-07-18 22:41:17:629] [api.js]: - GetBatchInfo.mjs loading successfully
[INFO] [2025-07-18 22:41:17:631] [api.js]: - GetPocketLog.mjs loading successfully
[INFO] [2025-07-18 22:41:17:632] [api.js]: - LogProcess.mjs loading successfully
[INFO] [2025-07-18 22:41:17:637] [api.js]: - CheckOtpAndAccountActivate.mjs loading successfully
[INFO] [2025-07-18 22:41:17:638] [api.js]: - GetUserWithEmail.mjs loading successfully
[INFO] [2025-07-18 22:41:17:639] [api.js]: - LoginService.mjs loading successfully
[INFO] [2025-07-18 22:41:17:640] [api.js]: - PasswordResetSendOTP.mjs loading successfully
[INFO] [2025-07-18 22:41:17:642] [api.js]: - SaveUserService.mjs loading successfully
[INFO] [2025-07-18 22:41:17:643] [api.js]: - SignUpService.mjs loading successfully
[INFO] [2025-07-18 22:41:17:644] [api.js]: - UpdateUserWithEmail.mjs loading successfully
[INFO] [2025-07-18 22:41:17:647] [api.js]: - CeyrekAltinBatch.mjs loading successfully
[INFO] [2025-07-18 22:41:17:648] [api.js]: - GetCurrencyWithName.mjs loading successfully
[INFO] [2025-07-18 22:41:17:649] [api.js]: - UpdateCurrency.mjs loading successfully
[INFO] [2025-07-18 22:41:17:650] [api.js]: - UpdateExchangeRate.mjs loading successfully
[INFO] [2025-07-18 22:41:17:653] [api.js]: - CheckOTP.mjs loading successfully
[INFO] [2025-07-18 22:41:17:655] [api.js]: - CheckTOKEN.mjs loading successfully
[INFO] [2025-07-18 22:41:17:656] [api.js]: - GenerateOTP.mjs loading successfully
[INFO] [2025-07-18 22:41:17:657] [api.js]: - GetOTP.mjs loading successfully
[INFO] [2025-07-18 22:41:17:659] [api.js]: - GetTOKEN.mjs loading successfully
[INFO] [2025-07-18 22:41:17:660] [api.js]: - ITReportSender.mjs loading successfully
[INFO] [2025-07-18 22:41:17:661] [api.js]: - OTPMURAT.mjs loading successfully
[INFO] [2025-07-18 22:41:17:663] [api.js]: - SaveOTP.mjs loading successfully
[INFO] [2025-07-18 22:41:17:664] [api.js]: - SendEmailActivation.mjs loading successfully
[INFO] [2025-07-18 22:41:17:665] [api.js]: - SendNotificationCode.mjs loading successfully
[INFO] [2025-07-18 22:41:17:666] [api.js]: - SendOTP.mjs loading successfully
[INFO] [2025-07-18 22:41:17:667] [api.js]: - SendResumeMail.mjs loading successfully
[INFO] [2025-07-18 22:41:17:668] [api.js]: - SendResumeMailForSuspicious.mjs loading successfully
[INFO] [2025-07-18 22:41:17:669] [api.js]: - UpdateOTP.mjs loading successfully
[INFO] [2025-07-18 22:41:17:670] [api.js]: - ValidateVerifyEmailToken.mjs loading successfully
[INFO] [2025-07-18 22:41:17:673] [api.js]: - ApiPocketLogin.mjs loading successfully
[INFO] [2025-07-18 22:41:17:674] [api.js]: - ApiPocketVerifyLoginOTP.mjs loading successfully
[INFO] [2025-07-18 22:41:17:675] [api.js]: - GetBatchJobs.mjs loading successfully
[INFO] [2025-07-18 22:41:17:676] [api.js]: - GetBatchJobWithParameter.mjs loading successfully
[INFO] [2025-07-18 22:41:17:678] [api.js]: - GetSecret.mjs loading successfully
[INFO] [2025-07-18 22:41:17:679] [api.js]: - PocketMailVerifyPage.mjs loading successfully
[INFO] [2025-07-18 22:41:17:680] [api.js]: - PocketVerifyMailToken.mjs loading successfully
[INFO] [2025-07-18 22:41:17:681] [api.js]: - SaveBatchJobs.mjs loading successfully
[INFO] [2025-07-18 22:41:17:682] [api.js]: - SaveServiceInfo.mjs loading successfully
[INFO] [2025-07-18 22:41:17:683] [api.js]: - UpdateBatchJob.mjs loading successfully
[INFO] [2025-07-18 22:41:17:684] [api.js]: - UserSearch.mjs loading successfully
[INFO] [2025-07-18 22:41:17:685] [api.js]: - UserSearchWithEmail.mjs loading successfully
[INFO] [2025-07-18 22:41:17:687] [api.js]: - UserUpdate.mjs loading successfully
[INFO] [2025-07-18 22:41:17:689] [api.js]: - AnalysisAndReportBatch.mjs loading successfully
[INFO] [2025-07-18 22:41:17:691] [api.js]: - APIQueryResume.mjs loading successfully
[INFO] [2025-07-18 22:41:17:692] [api.js]: - DecisionResumeEntry.mjs loading successfully
[INFO] [2025-07-18 22:41:17:693] [api.js]: - FindIpContext.mjs loading successfully
[INFO] [2025-07-18 22:41:17:694] [api.js]: - GetBatchCounter.mjs loading successfully
[INFO] [2025-07-18 22:41:17:695] [api.js]: - GetCounter.mjs loading successfully
[INFO] [2025-07-18 22:41:17:696] [api.js]: - GetResumeData.mjs loading successfully
[INFO] [2025-07-18 22:41:17:697] [api.js]: - QueryDecisionResume.mjs loading successfully
[INFO] [2025-07-18 22:41:17:698] [api.js]: - ReferenceVerifyPage.mjs loading successfully
[INFO] [2025-07-18 22:41:17:699] [api.js]: - SaveDecisionResume.mjs loading successfully
[INFO] [2025-07-18 22:41:17:700] [api.js]: - SaveMail.mjs loading successfully
[INFO] [2025-07-18 22:41:17:701] [api.js]: - SearchMail.mjs loading successfully
[INFO] [2025-07-18 22:41:17:704] [api.js]: - SendReferenceVerify.mjs loading successfully
[INFO] [2025-07-18 22:41:17:707] [api.js]: - UpdateBatchCounter.mjs loading successfully
[INFO] [2025-07-18 22:41:17:709] [api.js]: - UpdateCounter.mjs loading successfully
[INFO] [2025-07-18 22:41:17:710] [api.js]: - UpdateDecisionResume.mjs loading successfully
[INFO] [2025-07-18 22:41:17:711] [api.js]: - VerifyCaptcha.mjs loading successfully
[INFO] [2025-07-18 22:41:17:713] [api.js]: - GenerateToken.mjs loading successfully
[INFO] [2025-07-18 22:41:17:716] [api.js]: - GenerateUniqueID.mjs loading successfully
[INFO] [2025-07-18 22:41:17:717] [api.js]: - IpService.mjs loading successfully
[INFO] [2025-07-18 22:41:17:719] [api.js]: 
Success process: 69
Fail process: 0
Total Modules: 9
Total Service: 69

[INFO] [2025-07-18 22:41:17:721] [api.js]: 
Module and service static check has been completed successfully.

[INFO] [2025-07-18 22:41:17:748] [PocketService.js]: Trigger : SaveServerInfo
[INFO] [2025-07-18 22:41:17:752] [PocketService.js]: Trigger : GetServerInfo
[INFO] [2025-07-18 22:41:17:803] [unknown]: Server is started on port 3000
[ERROR] [2025-07-18 22:42:41:797] [unknown]: SIGINT signal received. The application is shutting down.
Error
[INFO] [2025-07-18 22:43:36:830] [unknown]: - CheckTOKEN.mjs lint passed successfully
[INFO] [2025-07-18 22:43:37:009] [unknown]: - UpdateOTP.mjs lint passed successfully
[INFO] [2025-07-18 22:43:37:116] [unknown]: - UpdateBatchJob.mjs lint passed successfully
[INFO] [2025-07-18 22:43:37:172] [unknown]: - APIQueryResume.mjs lint passed successfully
[INFO] [2025-07-18 22:43:37:364] [unknown]: 
Success process: 4
Fail process: 65
Total Modules: 9
Total Service: 69

[ERROR] [2025-07-18 22:43:37:368] [unknown]: The server failed to start.
Error: Linting errors detected.
[ERROR] [2025-07-18 22:43:37:370] [api.js]: Error:
Linting errors detected.
[INFO] [2025-07-19 02:09:54:582] [unknown]: - GetUserService.mjs lint passed successfully
[INFO] [2025-07-19 02:09:54:597] [unknown]: - GetUserWithEmail.mjs lint passed successfully
[INFO] [2025-07-19 02:09:54:622] [unknown]: - GetUserWithUserId.mjs lint passed successfully
[INFO] [2025-07-19 02:09:54:651] [unknown]: - LoginService.mjs lint passed successfully
[INFO] [2025-07-19 02:09:54:854] [unknown]: - CheckOtpAndAccountActivate.mjs lint passed successfully
[INFO] [2025-07-19 02:09:55:062] [unknown]: - CheckTOKEN.mjs lint passed successfully
[INFO] [2025-07-19 02:09:55:233] [unknown]: - UpdateOTP.mjs lint passed successfully
[INFO] [2025-07-19 02:09:55:335] [unknown]: - UpdateBatchJob.mjs lint passed successfully
[INFO] [2025-07-19 02:09:55:388] [unknown]: - APIQueryResume.mjs lint passed successfully
[INFO] [2025-07-19 02:09:55:650] [unknown]: 
Success process: 9
Fail process: 60
Total Modules: 9
Total Service: 69

[ERROR] [2025-07-19 02:09:55:654] [unknown]: The server failed to start.
Error: Linting errors detected.
[ERROR] [2025-07-19 02:09:55:655] [api.js]: Error:
Linting errors detected.
[INFO] [2025-07-19 02:14:19:473] [unknown]: - GetUserService.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:499] [unknown]: - GetUserWithEmail.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:528] [unknown]: - GetUserWithUserId.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:546] [unknown]: - LoginService.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:575] [unknown]: - LogoutService.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:589] [unknown]: - Test.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:632] [unknown]: - DashboardApi.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:646] [unknown]: - GetBatchInfo.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:731] [unknown]: - CheckOtpAndAccountActivate.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:746] [unknown]: - GetUserWithEmail.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:769] [unknown]: - LoginService.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:788] [unknown]: - SaveUserService.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:808] [unknown]: - SignUpService.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:819] [unknown]: - UpdateUserWithEmail.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:840] [unknown]: - CeyrekAltinBatch.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:851] [unknown]: - GetCurrencyWithName.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:870] [unknown]: - UpdateCurrency.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:884] [unknown]: - UpdateExchangeRate.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:898] [unknown]: - CheckOTP.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:916] [unknown]: - CheckTOKEN.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:935] [unknown]: - GenerateOTP.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:945] [unknown]: - GetOTP.mjs lint passed successfully
[INFO] [2025-07-19 02:14:19:957] [unknown]: - GetTOKEN.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:009] [unknown]: - SaveOTP.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:046] [unknown]: - SendNotificationCode.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:105] [unknown]: - UpdateOTP.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:144] [unknown]: - GetBatchJobs.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:162] [unknown]: - GetBatchJobWithParameter.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:174] [unknown]: - GetSecret.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:186] [unknown]: - PocketMailVerifyPage.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:196] [unknown]: - PocketVerifyMailToken.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:205] [unknown]: - SaveBatchJobs.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:217] [unknown]: - SaveServiceInfo.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:227] [unknown]: - UpdateBatchJob.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:238] [unknown]: - UserSearch.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:248] [unknown]: - UserSearchWithEmail.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:263] [unknown]: - UserUpdate.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:285] [unknown]: - APIQueryResume.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:298] [unknown]: - DecisionResumeEntry.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:311] [unknown]: - FindIpContext.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:322] [unknown]: - GetBatchCounter.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:330] [unknown]: - GetCounter.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:339] [unknown]: - GetResumeData.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:354] [unknown]: - QueryDecisionResume.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:362] [unknown]: - ReferenceVerifyPage.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:377] [unknown]: - SaveDecisionResume.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:394] [unknown]: - SaveMail.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:417] [unknown]: - SearchMail.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:448] [unknown]: - UpdateCounter.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:458] [unknown]: - UpdateDecisionResume.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:486] [unknown]: - GenerateUniqueID.mjs lint passed successfully
[INFO] [2025-07-19 02:14:20:498] [unknown]: 
Success process: 51
Fail process: 18
Total Modules: 9
Total Service: 69

[ERROR] [2025-07-19 02:14:20:503] [unknown]: The server failed to start.
Error: Linting errors detected.
[ERROR] [2025-07-19 02:14:20:504] [api.js]: Error:
Linting errors detected.
[INFO] [2025-07-19 02:29:45:593] [unknown]: - GetUserService.mjs lint passed successfully
[INFO] [2025-07-19 02:29:45:615] [unknown]: - GetUserWithEmail.mjs lint passed successfully
[INFO] [2025-07-19 02:29:45:627] [unknown]: - GetUserWithUserId.mjs lint passed successfully
[INFO] [2025-07-19 02:29:45:646] [unknown]: - LoginService.mjs lint passed successfully
[INFO] [2025-07-19 02:29:45:675] [unknown]: - LogoutService.mjs lint passed successfully
